SOURCE,CCCCRIMELABEL,CCCDESCRIP,CCC_LABELDES,NIBRSKEYWORDMATCH,NIBRSOFFENSE,NIBRSAORB,NIBRSCLASSIFICATION,MATCH CORRECTED,MATCHKEYWORD
CCC,SPEEDING-ABOVE,speeding-above posted limit,SPEEDING-ABOVE speeding-above posted limit,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,SPEEDING-LESS T,Speeding-less than 10 over,SPEEDING-LESS T Speeding-less than 10 over,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,THEFT BY CONVER,Theft by conversion,THEFT BY CONVER Theft by conversion,CONVERS,FRAUD OFFENSES,A,PROPERTY,1,1
CCC,TIRE COVER-VIO,tire cover violation,TIRE COVER-VIO tire cover violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CHILD MOL-MISD,"child molestation - victim 14-16, defendant 18 or younger","CHILD MOL-MISD child molestation - victim 14-16, defendant 18 or younger",SEX,SEX OFFENSES,A,PERSON,1,1
CCC,COMPUTER PORN,computer pornography and child exploitation,COMPUTER PORN computer pornography and child exploitation,SEX,SEX OFFENSES,A,PERSON,1,1
CCC,SEX BAT UNDR 16,sexual battery against under 16,SEX BAT UNDR 16 sexual battery against under 16,SEX,SEX OFFENSES,A,PERSON,1,1
CCC,SEX OFF RESIDE,"sex offender residence within 1000' school,park,etc"", ""sex offender residence w/i 1000' school,park,etc","SEX OFF RESIDE {""sex offender residence within 1000' school,park,etc"", ""sex offender residence w/i 1000' school,park,etc""}",SEX,SEX OFFENSES,A,PERSON,1,1
CCC,SODOMY - MISDEM,sodomy - misdemeanor,SODOMY - MISDEM sodomy - misdemeanor,SEX,SEX OFFENSES,A,PERSON,1,1
CCC,SODOMY-AGGRAVAT,sodomy-aggravated sodomy,SODOMY-AGGRAVAT sodomy-aggravated sodomy,SEX,SEX OFFENSES,A,PERSON,1,1
CCC,SOLIC OF SODOMY,solicitation of sodomy,SOLIC OF SODOMY solicitation of sodomy,SEX,SEX OFFENSES,A,PERSON,1,1
CCC,VIOL SEX REGIST,violation of sexual offender registry,VIOL SEX REGIST violation of sexual offender registry,SEX,SEX OFFENSES,A,PERSON,1,1
CCC,CHILDREN-SEXUAL,sexual exploitation of children,CHILDREN-SEXUAL sexual exploitation of children,SEXUA,SEX OFFENSES,A,PERSON,0,1
CCC,SEXUAL BATTERY,"sexual battery (2d or subsequent conviction)', 'sexual battery","SEXUAL BATTERY sexual battery (2d or subsequent conviction)', 'sexual battery",SEXUA,SEX OFFENSES,A,PERSON,0,1
CCC,SCHOOL 40,speeding school zone 40-,SCHOOL 40 speeding school zone 40-,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,SHOP<300,SHOPLIFTING LESS THAN 300,SHOP<300 SHOPLIFTING LESS THAN 300,SHOPL,"THEFT, LARCENY",A,PROPERTY,0,1
CCC,THEFT BY SHOPLI,theft by shoplifting,THEFT BY SHOPLI theft by shoplifting,SHOPL,"THEFT, LARCENY",A,PROPERTY,1,1
CCC,INTER-SCHL BUS,interference with operation of school bus,INTER-SCHL BUS interference with operation of school bus,OTHER,OTHER,OTHER,OTHER,1,0
CCC,SODOMY,sodomy,SODOMY sodomy,SOD,SEX OFFENSES,A,PERSON,0,1
CCC,CRIM SOLIC,criminal solicitation,CRIM SOLIC criminal solicitation,SOLICITATION,SOLICITATION TO COMMIT FELONY OFFENSE,A OR B,OTHER,1,1
CCC,DEFAMATION-CRIM,defamation-criminal,DEFAMATION-CRIM defamation-criminal,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DMVS VIOLATION,dmvs (public service commission) violation penalty code,DMVS VIOLATION dmvs (public service commission) violation penalty code,OTHER,OTHER,OTHER,OTHER,1,0
CCC,EMMIS VIOLATION,EMMISSION VIOLATION,EMMIS VIOLATION EMMISSION VIOLATION,OTHER,OTHER,OTHER,OTHER,1,0
CCC,FORNICATION,fornication,FORNICATION fornication,OTHER,OTHER,OTHER,OTHER,1,0
CCC,HOV VIOLATION,restricted travel lanes on state hwy. system. hov lane violation.,HOV VIOLATION restricted travel lanes on state hwy. system. hov lane violation.,OTHER,OTHER,OTHER,OTHER,1,0
CCC,IMP SOLICITATIO,improper solicitation of money,IMP SOLICITATIO improper solicitation of money,OTHER,OTHER,OTHER,OTHER,1,0
CCC,IRP VIOLATION,international registration plan violation,IRP VIOLATION international registration plan violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,KENNEL LOCATION,private kennel - improper location,KENNEL LOCATION private kennel - improper location,OTHER,OTHER,OTHER,OTHER,1,0
CCC,NOISE VILATION,"noise violation (car radio, etc)","NOISE VILATION noise violation (car radio, etc)",OTHER,OTHER,OTHER,OTHER,1,0
CCC,NOISE VIOLATION,"noise violation (car radio,etc...)', 'noise violation - yelling, shouting, whistling, or singing', 'noise violation', 'noise violation - prohibited noises","NOISE VIOLATION noise violation (car radio,etc...)', 'noise violation - yelling, shouting, whistling, or singing', 'noise violation', 'noise violation - prohibited noises",OTHER,OTHER,OTHER,OTHER,1,0
CCC,POINTING PISTOL,pointing pistol/gun at another,POINTING PISTOL pointing pistol/gun at another,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,RTS LIC TO DDS,"FORWARDING OF LIC,TAG,TAG REGISTRATION TO DEPT","RTS LIC TO DDS FORWARDING OF LIC,TAG,TAG REGISTRATION TO DEPT",OTHER,OTHER,OTHER,OTHER,1,0
CCC,SOLICITATION,solicitation violation,SOLICITATION solicitation violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,SOLICITATION OF,Solicitation of sodomy,SOLICITATION OF Solicitation of sodomy,SOLICITATION,SOLICITATION TO COMMIT FELONY OFFENSE,A OR B,OTHER,0,1
CCC,SOLICITION ORD,Soliciting ordinance violation,SOLICITION ORD Soliciting ordinance violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,UCR VIOLATION,Unified Carrier Registration Act of 2005 Violation,UCR VIOLATION Unified Carrier Registration Act of 2005 Violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,FALSE REPORT,false report of theft or conversion,FALSE REPORT false report of theft or conversion,CONVERS,FRAUD OFFENSES,A,PROPERTY,1,1
CCC,AGG STALKING,aggravated stalking,AGG STALKING aggravated stalking,AGG,AGGRAVATED CRIMES,A,PERSON,1,1
CCC,STALKING,stalking,STALKING stalking,STALK,ASSAULT OFFENSES,A,PERSON,0,1
CCC,PRK/STOR UNL VE,off-road parking or storage of unlicensed or inoperable vehicles,PRK/STOR UNL VE off-road parking or storage of unlicensed or inoperable vehicles,OTHER,OTHER,OTHER,OTHER,1,0
CCC,SALE-DIST-POSS/,sell-distribute-possess/dangerous drug,SALE-DIST-POSS/ sell-distribute-possess/dangerous drug,DRUG,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,STOLEN MAIL,theft by possession of stolen mail,STOLEN MAIL theft by possession of stolen mail,OTHER,OTHER,OTHER,OTHER,1,0
CCC,WRONG TURN SIGN,giving wrong turn signal,WRONG TURN SIGN giving wrong turn signal,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DISP MED NO LIC,dispensing medication without a license,DISP MED NO LIC dispensing medication without a license,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,ECSTACY TRAFFIC,ecstacy trafficking,ECSTACY TRAFFIC ecstacy trafficking,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,MARJ OUNCE/LESS,possession of marijuana one ounce or less,MARJ OUNCE/LESS possession of marijuana one ounce or less,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,POSS DRUG OBJ,drug related objects - use or possession,POSS DRUG OBJ drug related objects - use or possession,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,POSS DRUG RELAT,possession of drug related objects prohibited,POSS DRUG RELAT possession of drug related objects prohibited,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,POSS MARIJ < OZ,"possession of marijuana less than 1 ounce', 'possession of marijuana, less than one ounce","POSS MARIJ < OZ possession of marijuana less than 1 ounce', 'possession of marijuana, less than one ounce",SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,POSS OF MARIJ,possession of marijuana less than one ounce,POSS OF MARIJ possession of marijuana less than one ounce,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,POSS OF MARJI,poss of controlled substance/marijuana,POSS OF MARJI poss of controlled substance/marijuana,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,POSS OF THC OIL,possession of low thc oil,POSS OF THC OIL possession of low thc oil,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,POSS SCHE 2 NAR,poss of scheduled 2 narcotics,POSS SCHE 2 NAR poss of scheduled 2 narcotics,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,"POSS SCHED I,II",vgcsa/poss/contrled sub in sched 1 or narc/sche ii,"POSS SCHED I,II vgcsa/poss/contrled sub in sched 1 or narc/sche ii",SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,SCHEDULE FOUR,vgcsa,SCHEDULE FOUR vgcsa,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,TRAFFICKING-AMP,trafficking - methamphetamine or amphetamine,TRAFFICKING-AMP trafficking - methamphetamine or amphetamine,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,TRAFFICKING-MET,trafficking - methaqualone,TRAFFICKING-MET trafficking - methaqualone,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,TRAFFICKING-MOR,"trafficking - morphine, opium, heroin","TRAFFICKING-MOR trafficking - morphine, opium, heroin",SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,UNLAWFUL PHARMA,unlawful to practice pharmacy without license,UNLAWFUL PHARMA unlawful to practice pharmacy without license,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,VGCSA,violation of georgia controlled substance act,VGCSA violation of georgia controlled substance act,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,VGCSA - SCHED I,vgcsa purchase/possession/under control of controlled substances,VGCSA - SCHED I vgcsa purchase/possession/under control of controlled substances,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,1,1
CCC,VGCSA < 1 OZ,VGCSA < 1 OZ,VGCSA < 1 OZ VGCSA < 1 OZ,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,0,1
CCC,VGCSA CNTRFEIT,vgcsa counterfeit substance,VGCSA CNTRFEIT vgcsa counterfeit substance,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,0,1
CCC,"VGCSA DIST I,II","vgcsa manufacture/deliver/distribu/dispense/administer/sell sched i,ii","VGCSA DIST I,II vgcsa manufacture/deliver/distribu/dispense/administer/sell sched i,ii",SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,0,1
CCC,VGCSA DRUG FREE,controlled subtances in drug free commercial zone,VGCSA DRUG FREE controlled subtances in drug free commercial zone,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,0,1
CCC,VGCSA III IV V,vgcsa-purchase/possession/control of sched iii iv v,VGCSA III IV V vgcsa-purchase/possession/control of sched iii iv v,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,0,1
CCC,VGCSA PROJECTS,drug trafficking 1000' public park/housing project,"VGCSA PROJECTS {""drug trafficking 1000' public park/housing project""}",SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,0,1
CCC,VGCSA SELL/DIST,vgcsa manufacture/deliver/distribute/sell controlled substances,VGCSA SELL/DIST vgcsa manufacture/deliver/distribute/sell controlled substances,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,0,1
CCC,VGCSA STEROIDS,vgcsa - anabolic steroid,VGCSA STEROIDS vgcsa - anabolic steroid,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,0,1
CCC,VGCSA-COUT/FIT,vgcsa counterfeit substance,VGCSA-COUT/FIT vgcsa counterfeit substance,SUBST,"DRUG/NARCOTIC OFFENSES, DRUG/NARCOTIC VIOLATIONS",A,SOCIETY,0,1
CCC,AID ESC CHILD,aid or encourage child to escape,AID ESC CHILD aid or encourage child to escape,DELINQ,CONTRIBUTING TO THE DELINQUENCY OF A MINOR,A OR B,OTHER,1,1
CCC,HOMICIDE VEH,homicide by vehicle,HOMICIDE VEH homicide by vehicle,HOMI,"HOMICIDE OFFENSES MURDER AND
NONNEGLIGENT MANSLAUGHTER OR
NEGLIGENT MANSLAUGHTER",A,PERSON,1,1
CCC,COMPUTER TERROR,dissemination of information relating to terroristic acts,COMPUTER TERROR dissemination of information relating to terroristic acts,TERROR,TERRORISM,A,PROPERTY,0,1
CCC,NO MIRRORS,no mirrors,NO MIRRORS no mirrors,OTHER,OTHER,OTHER,OTHER,1,0
CCC,REPRO RECO MAT,reproduction of recorded material,REPRO RECO MAT reproduction of recorded material,OTHER,OTHER,OTHER,OTHER,1,0
CCC,SERVER PMT VIO,employee not displaying valid alcohol beverage server permit,SERVER PMT VIO employee not displaying valid alcohol beverage server permit,OTHER,OTHER,OTHER,OTHER,1,0
CCC,SOL. AFTER HOUR,Solicitation after hours,SOL. AFTER HOUR Solicitation after hours,SOLICITATION,SOLICITATION TO COMMIT FELONY OFFENSE,A OR B,OTHER,1,1
CCC,TERRORISTIC THR,"terroristic threats-acts', 'terroristic threats","TERRORISTIC THR terroristic threats-acts', 'terroristic threats",TERROR,TERRORISM,A,PROPERTY,0,1
CCC,COMPUTER THEFT,computer theft,COMPUTER THEFT computer theft,THEFT,"THEFT, LARCENY",A,PROPERTY,1,1
CCC,LIVESTOCK THEFT,theft of livestock,LIVESTOCK THEFT theft of livestock,THEFT,"THEFT, LARCENY",A,PROPERTY,0,1
CCC,THEFT BY REC ST,theft by receiving stolen property,THEFT BY REC ST theft by receiving stolen property,THEFT,"THEFT, LARCENY",A,PROPERTY,1,1
CCC,THEFT BY SHPLFT,THEFT BY SHOPLIFTING,THEFT BY SHPLFT THEFT BY SHOPLIFTING,THEFT,"THEFT, LARCENY",A,PROPERTY,0,1
CCC,THEFT BY TAKING,theft by taking,THEFT BY TAKING theft by taking,THEFT,"THEFT, LARCENY",A,PROPERTY,1,1
CCC,THEFT OF CARGO,theft of vehicle or cargo in commercial transportation,THEFT OF CARGO theft of vehicle or cargo in commercial transportation,THEFT,"THEFT, LARCENY",A,PROPERTY,0,1
CCC,THEFT OF LOST/M,theft of lost or mislaid property,THEFT OF LOST/M theft of lost or mislaid property,THEFT,"THEFT, LARCENY",A,PROPERTY,1,1
CCC,THEFT OF SERV,theft of services,THEFT OF SERV theft of services,THEFT,"THEFT, LARCENY",A,PROPERTY,0,1
CCC,THEFT/AUTO,theft by taking - motor vehicle,THEFT/AUTO theft by taking - motor vehicle,THEFT,"THEFT, LARCENY",A,PROPERTY,1,1
CCC,THEFT-BRING STL,theft by bringing stolen property into this state,THEFT-BRING STL theft by bringing stolen property into this state,THEFT,"THEFT, LARCENY",A,PROPERTY,1,1
CCC,THEFT-FIDUCIARY,theft of a fiduciary obligation,THEFT-FIDUCIARY theft of a fiduciary obligation,THEFT,"THEFT, LARCENY",A,PROPERTY,0,1
CCC,THEFT-REC STL P,theft by receiving stolen property in another state,THEFT-REC STL P theft by receiving stolen property in another state,THEFT,"THEFT, LARCENY",A,PROPERTY,0,1
CCC,WITNESS THREAT,witness - threatening or harming,WITNESS THREAT witness - threatening or harming,THREAT,ASSAULT OFFENSES,A,PERSON,0,1
CCC,BAT SIM ON POL,battery - simple - on police officer,BAT SIM ON POL battery - simple - on police officer,BATT,ASSAULT OFFENSES,A,PERSON,1,1
CCC,POSS TOOLS-COMM,possession tools during commission of a crime,POSS TOOLS-COMM possession tools during commission of a crime,TOOLS,POSSESSION OF BURGLARY TOOLS,B,OTHER,0,1
CCC,TAG/TRAILER,tag-no trailer tag,TAG/TRAILER tag-no trailer tag,OTHER,OTHER,OTHER,OTHER,1,0
CCC,TRADEMARK VIO,trademark violation,TRADEMARK VIO trademark violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,IMPEDE TRAFFIC,impeding traffic flow,IMPEDE TRAFFIC impeding traffic flow,OTHER,OTHER,OTHER,OTHER,1,0
CCC,LIC-DRIV SUS/RV,"license - driving suspended/revoked', 'license - driving susp/rev","LIC-DRIV SUS/RV license - driving suspended/revoked', 'license - driving susp/rev",TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,1
CCC,TRAFF CTRL VIO,red light violation or traffic control device violation,TRAFF CTRL VIO red light violation or traffic control device violation,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,0,1
CCC,TRAFFIC VIOLAT,red light violation or traffic control device viol,TRAFFIC VIOLAT red light violation or traffic control device viol,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,0,1
CCC,VIO TAG TRANS,transfer of license plates/decals etc,VIO TAG TRANS transfer of license plates/decals etc,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BRAKES-NONE,no brakes,BRAKES-NONE no brakes,OTHER,OTHER,OTHER,OTHER,1,0
CCC,DOT RULES VIO,department of transportation rules violation,DOT RULES VIO department of transportation rules violation,OTHER,OTHER,OTHER,OTHER,1,0
CCC,STORAGE YARDS,Storage yards,STORAGE YARDS Storage yards,OTHER,OTHER,OTHER,OTHER,1,0
CCC,CRIM TRES - M V,Criminal trespass by motor vehicle,CRIM TRES - M V Criminal trespass by motor vehicle,TRESP,TRESPASS OF PERSONAL PROPERTY,B,OTHER,1,1
CCC,CRIM TRESPASS,criminal trespass,CRIM TRESPASS criminal trespass,TRESP,TRESPASS OF PERSONAL PROPERTY,B,OTHER,1,1
CCC,CRIM/TRES UNLAW,criminal trespass-unlawful purpose,CRIM/TRES UNLAW criminal trespass-unlawful purpose,TRESP,TRESPASS OF PERSONAL PROPERTY,B,OTHER,1,1
CCC,CRIMINAL TRESPA,Criminal trespass,CRIMINAL TRESPA Criminal trespass,TRESP,TRESPASS OF PERSONAL PROPERTY,B,OTHER,1,1
CCC,REM SHOP CART,removal/abandonment of shopping carts,REM SHOP CART removal/abandonment of shopping carts,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,0
CCC,ALLOW UNLIC DRI,ALLOWING UNLICENSED PERSON TO DRIVE,ALLOW UNLIC DRI ALLOWING UNLICENSED PERSON TO DRIVE,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ALLOWING UNLICE,allowing unlicense person to drive,ALLOWING UNLICE allowing unlicense person to drive,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BUS LIC REQ,business license required - nontransferable,BUS LIC REQ business license required - nontransferable,OTHER,OTHER,OTHER,OTHER,1,0
CCC,BUSINESS LIC VI,business license-none or invalid,BUSINESS LIC VI business license-none or invalid,OTHER,OTHER,OTHER,OTHER,1,0
CCC,PUBLIC DRUNKESN,PUBLIC DRUNKENESS,PUBLIC DRUNKESN PUBLIC DRUNKENESS,DUI,"DRIVING UNDER THE INFLUENCE, COMMON DRUNKARD",B,OTHER,1,0
CCC,UNLICENSED DRV,unlicensed driver,UNLICENSED DRV unlicensed driver,OTHER,OTHER,OTHER,OTHER,1,0
CCC,UNREG W/ PROOF,unregistered tag or unlicensed tag w/ proof,UNREG W/ PROOF unregistered tag or unlicensed tag w/ proof,OTHER,OTHER,OTHER,OTHER,1,0
CCC,HANDFREE CMV,distract driving - hand free driving - cmv,HANDFREE CMV distract driving - hand free driving - cmv,TRAFF,TRAFFIC VIOLATIONS,A OR B,OTHER,1,1
CCC,INTER W/GOV PRO,interference with government property,INTER W/GOV PRO interference with government property,OTHER,OTHER,OTHER,OTHER,1,0
CCC,FETICIDE VEHICL,feticide by vehicle in the first degree,FETICIDE VEHICL feticide by vehicle in the first degree,HOMI,"HOMICIDE OFFENSES MURDER AND
NONNEGLIGENT MANSLAUGHTER OR
NEGLIGENT MANSLAUGHTER",A,PERSON,1,1
CCC,UNSAFE VEHICLE,Unsafe vehicle,UNSAFE VEHICLE Unsafe vehicle,OTHER,OTHER,OTHER,OTHER,1,0
CCC,UNSAFE VEHICLES,all vehicles must be safely maintained,UNSAFE VEHICLES all vehicles must be safely maintained,OTHER,OTHER,OTHER,OTHER,1,0
CCC,VIO-VEHICLE TRA,"violation - vehicle transfer law', 'vehicle transfer law - violation","VIO-VEHICLE TRA violation - vehicle transfer law', 'vehicle transfer law - violation",OTHER,OTHER,OTHER,OTHER,1,0
CCC,LEWD MASSAGE,massages for lewdness ect.,LEWD MASSAGE massages for lewdness ect.,OTHER,OTHER,OTHER,OTHER,1,0
CCC,ATMP PUR FIREAR,attempting to purchase firearms,ATMP PUR FIREAR attempting to purchase firearms,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,DEALDY WEA INMA,possession deadly weapon by inmate,DEALDY WEA INMA possession deadly weapon by inmate,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,DISC FIREARM UI,discharge firearm while under the influence,DISC FIREARM UI discharge firearm while under the influence,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,FIREARM USE FEL,firearm use convicted felon commission of crime,FIREARM USE FEL firearm use convicted felon commission of crime,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,FIREARM-1ST OFF,firearms - possession of by first offender probation,FIREARM-1ST OFF firearms - possession of by first offender probation,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,FIREARMS - PARK,firearms in a park,FIREARMS - PARK firearms in a park,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,FIREARMS DISHC,firearms discharge,FIREARMS DISHC firearms discharge,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,FIREARMS SOLIC,firearms - solicitation to transfer to non-buyer,FIREARMS SOLIC firearms - solicitation to transfer to non-buyer,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,FIREARMS-POS BY,"convicted felons, possession of firearms prohibited","FIREARMS-POS BY convicted felons, possession of firearms prohibited",WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,GA FIREARMS ACT,georgia firearms and weapons act,GA FIREARMS ACT georgia firearms and weapons act,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,PISTOL/GUN-POIN,pistol/gun-pointing at another,PISTOL/GUN-POIN pistol/gun-pointing at another,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,PISTOL-CARR W/O,"pistol-carry without license - expired 8/15/2010', 'pistol-carry without license', 'pistol-carry without a license","PISTOL-CARR W/O pistol-carry without license - expired 8/15/2010', 'pistol-carry without license', 'pistol-carry without a license",WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,PISTOL-CARRYING,Pistol-carrying without license,PISTOL-CARRYING Pistol-carrying without license,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
CCC,POS OF FIREARM,possession of firearm by convicted felon,POS OF FIREARM possession of firearm by convicted felon,WEAP,WEAPONS LAW VIOLATIONS,A,PROPERTY,1,1
